Mqtt Timestamp, Unity Timestamp, Angle
"17:11:59.210302","17:11:59.679021","55"
"17:11:59.249478","17:11:59.744846","55"
"17:11:59.287968","17:11:59.744846","55"
"17:11:59.324160","17:11:59.792718","55"
"17:11:59.364896","17:11:59.792718","55"
"17:11:59.401801","17:11:59.792718","55"
"17:11:59.438339","17:11:59.840590","55"
"17:11:59.481422","17:11:59.890961","55"
"17:11:59.520902","17:11:59.958780","55"
"17:11:59.562545","17:12:00.091436","55"
"17:11:59.598641","17:12:00.177206","55"
"17:11:59.634722","17:12:00.177206","55"
"17:11:59.672819","17:12:00.177206","55"
"17:11:59.708668","17:12:00.672388","55"
"17:11:59.739250","17:12:00.672388","135"
"17:11:59.773789","17:12:00.672388","275"
"17:11:59.803076","17:12:00.672388","415"
"17:11:59.832569","17:12:00.672388","520"
"17:11:59.866926","17:12:00.672388","585"
"17:11:59.896228","17:12:00.672388","620"
"17:11:59.926518","17:12:00.672388","650"
"17:11:59.966000","17:12:00.672388","740"
"17:11:59.995829","17:12:00.672388","815"
"17:12:00.024913","17:12:00.672388","885"
"17:12:00.060097","17:12:00.672388","930"
"17:12:00.091281","17:12:00.672388","960"
"17:12:00.121260","17:12:00.672388","980"
"17:12:00.150499","17:12:00.672388","990"
"17:12:00.190968","17:12:00.672388","1010"
"17:12:00.220303","17:12:00.672388","1010"
"17:12:00.256070","17:12:00.672388","1000"
"17:12:00.315416","17:12:00.845924","960"
"17:12:00.385376","17:12:00.845924","865"
"17:12:00.454114","17:12:00.896788","700"
"17:12:00.526025","17:12:01.032426","500"
"17:12:00.589912","17:12:01.081295","220"
"17:12:00.656753","17:12:01.081295","-110"
"17:12:00.719984","17:12:01.204472","-350"
"17:12:00.783979","17:12:01.204472","-490"
"17:12:00.848637","17:12:01.343102","-550"
"17:12:00.946239","17:12:01.500680","-525"
"17:12:01.015583","17:12:01.500680","-500"
"17:12:01.082421","17:12:01.545560","-480"
"17:12:01.146161","17:12:01.592939","-455"
"17:12:01.208583","17:12:01.639814","-430"
"17:12:01.258073","17:12:01.700158","-410"
"17:12:01.315724","17:12:01.746036","-385"
"17:12:01.364243","17:12:01.803388","-360"
"17:12:01.412220","17:12:01.848268","-330"
"17:12:01.464457","17:12:01.912601","-295"
"17:12:01.523032","17:12:01.957480","-250"
"17:12:01.579243","17:12:02.014934","-210"
"17:12:01.633064","17:12:02.065697","-185"
"17:12:01.689291","17:12:02.112571","-160"
"17:12:01.745691","17:12:02.158449","-150"
"17:12:01.795011","17:12:02.202331","-145"
"17:12:01.847781","17:12:02.250204","-145"
"17:12:01.912771","17:12:02.376865","-145"
