value_wrist,value_elbow,timestamp
809.0,0.0,12:08:14.025179
809.0,0.0,12:08:14.026390
809.0,0.0,12:08:14.027548
809.0,0.0,12:08:14.028700
809.0,0.0,12:08:14.029854
809.0,0.0,12:08:14.031008
809.0,0.0,12:08:14.032162
809.0,0.0,12:08:14.033322
809.0,0.0,12:08:14.034479
809.0,0.0,12:08:14.035736
809.0,0.0,12:08:14.036935
809.0,0.0,12:08:14.038121
809.0,0.0,12:08:14.039304
809.0,0.0,12:08:14.040490
809.0,0.0,12:08:14.041673
809.0,0.0,12:08:14.042855
809.0,0.0,12:08:14.044041
809.0,0.0,12:08:14.045220
809.0,0.0,12:08:14.046440
809.0,0.0,12:08:14.047629
809.0,0.0,12:08:14.048810
809.0,0.0,12:08:14.049993
809.0,0.0,12:08:14.051177
809.0,0.0,12:08:14.052360
809.0,0.0,12:08:14.053537
809.0,0.0,12:08:14.054719
809.0,0.0,12:08:14.055943
809.0,0.0,12:08:14.057133
809.0,0.0,12:08:14.058321
809.0,0.0,12:08:14.059502
809.0,0.0,12:08:14.060684
809.0,0.0,12:08:14.061867
809.0,0.0,12:08:14.063047
809.0,0.0,12:08:14.064226
809.0,0.0,12:08:14.065409
809.0,0.0,12:08:14.066602
809.0,0.0,12:08:14.067788
809.0,0.0,12:08:14.068973
809.0,0.0,12:08:14.070154
809.0,0.0,12:08:14.071334
809.0,0.0,12:08:14.072515
809.0,0.0,12:08:14.073693
809.0,0.0,12:08:14.074879
809.0,0.0,12:08:14.076169
809.0,0.0,12:08:14.077357
809.0,0.0,12:08:14.078540
809.0,0.0,12:08:14.079722
809.0,0.0,12:08:14.080903
809.0,0.0,12:08:14.082083
809.0,0.0,12:08:14.083262
809.0,0.0,12:08:14.084448
809.0,0.0,12:08:14.085668
809.0,0.0,12:08:14.086862
809.0,0.0,12:08:14.088046
809.0,0.0,12:08:14.089227
809.0,0.0,12:08:14.090444
809.0,0.0,12:08:14.091636
809.0,0.0,12:08:14.092818
809.0,0.0,12:08:14.094001
809.0,0.0,12:08:14.095180
809.0,0.0,12:08:14.096436
809.0,0.0,12:08:14.097623
809.0,0.0,12:08:14.098807
809.0,0.0,12:08:14.099986
809.0,0.0,12:08:14.101168
809.0,0.0,12:08:14.102349
809.0,0.0,12:08:14.103530
809.0,0.0,12:08:14.104710
