value_wrist,value_elbow,timestamp
0.0,7.0,00:11:31.543552
0.0,7.0,00:11:31.579412
0.0,7.0,00:11:31.616026
0.0,7.0,00:11:31.652800
0.0,7.0,00:11:31.689904
0.0,7.0,00:11:31.733592
0.0,7.0,00:11:31.769612
0.0,7.0,00:11:31.806828
0.0,7.0,00:11:31.844437
0.0,7.0,00:11:31.881710
0.0,7.0,00:11:31.918837
0.0,7.0,00:11:31.955470
0.0,7.0,00:11:31.991720
0.0,7.0,00:11:32.028450
0.0,7.0,00:11:32.066273
0.0,7.0,00:11:32.103389
0.0,7.0,00:11:32.141345
0.0,7.0,00:11:32.178023
0.0,7.0,00:11:32.216339
0.0,7.0,00:11:32.254367
0.0,7.0,00:11:32.299180
0.0,7.0,00:11:32.337264
0.0,7.0,00:11:32.375082
0.0,7.0,00:11:32.412592
0.0,7.0,00:11:32.448997
0.0,7.0,00:11:32.485893
0.0,7.0,00:11:32.523362
0.0,7.0,00:11:32.561014
0.0,7.0,00:11:32.597753
0.0,7.0,00:11:32.635324
0.0,7.0,00:11:32.671321
0.0,7.0,00:11:32.709141
0.0,7.0,00:11:32.746838
0.0,7.0,00:11:32.783422
0.0,7.0,00:11:32.820605
0.0,7.0,00:11:32.858606
0.0,7.0,00:11:32.895027
0.0,7.0,00:11:32.931952
0.0,7.0,00:11:32.969584
0.0,7.0,00:11:33.007954
0.0,7.0,00:11:33.045602
0.0,7.0,00:11:33.082483
0.0,7.0,00:11:33.119396
0.0,7.0,00:11:33.156449
0.0,7.0,00:11:33.193574
0.0,7.0,00:11:33.235940
0.0,7.0,00:11:33.273390
0.0,7.0,00:11:33.311150
0.0,7.0,00:11:33.355890
0.0,7.0,00:11:33.392497
0.0,7.0,00:11:33.429356
0.0,7.0,00:11:33.467378
0.0,7.0,00:11:33.505809
0.0,7.0,00:11:33.543663
0.0,7.0,00:11:33.579746
0.0,7.0,00:11:33.616695
0.0,7.0,00:11:33.653939
0.0,7.0,00:11:33.690101
0.0,7.0,00:11:33.727326
0.0,7.0,00:11:33.765711
0.0,7.0,00:11:33.802319
0.0,7.0,00:11:33.842120
0.0,7.0,00:11:33.879588
0.0,7.0,00:11:33.915479
0.0,7.0,00:11:33.965718
0.0,7.0,00:11:34.005820
0.0,7.0,00:11:34.043826
0.0,7.0,00:11:34.082325
0.0,7.0,00:11:34.118812
0.0,7.0,00:11:34.162436
0.0,7.0,00:11:34.203962
0.0,7.0,00:11:34.241584
0.0,7.0,00:11:34.290220
0.0,7.0,00:11:34.333910
0.0,7.0,00:11:34.388763
0.0,7.0,00:11:34.425037
0.0,7.0,00:11:34.461283
0.0,7.0,00:11:34.502468
0.0,7.0,00:11:34.538587
0.0,7.0,00:11:34.575965
0.0,7.0,00:11:34.611855
0.0,7.0,00:11:34.647994
0.0,7.0,00:11:34.685661
0.0,7.0,00:11:34.733315
0.0,7.0,00:11:34.770859
0.0,7.0,00:11:34.806779
0.0,7.0,00:11:34.842721
0.0,7.0,00:11:34.879972
0.0,7.0,00:11:34.915789
0.0,7.0,00:11:34.951975
0.0,7.0,00:11:34.988166
0.0,7.0,00:11:35.024162
0.0,7.0,00:11:35.060495
0.0,6.0,00:11:35.097328
0.0,5.0,00:11:35.133621
0.0,3.5,00:11:35.169386
0.0,1.0,00:11:35.207846
0.0,-1.5,00:11:35.243815
0.0,-4.5,00:11:35.281120
0.0,-8.0,00:11:35.317467
0.0,-11.0,00:11:35.353520
0.0,-14.5,00:11:35.390382
0.0,-18.0,00:11:35.426195
0.0,-21.5,00:11:35.462680
