Mqtt Timestamp, Unity Timestamp, Angle
"17:11:44.183511","17:11:45.117254","-20"
"17:11:44.220193","17:11:45.341655","-40"
"17:11:44.260224","17:11:45.341655","-80"
"17:11:44.295831","17:11:45.341655","-120"
"17:11:44.331790","17:11:45.341655","-190"
"17:11:44.368423","17:11:45.341655","-280"
"17:11:44.403866","17:11:45.341655","-370"
"17:11:44.439449","17:11:45.341655","-470"
"17:11:44.477069","17:11:45.601959","-580"
"17:11:44.512731","17:11:45.601959","-670"
"17:11:44.548197","17:11:45.601959","-760"
"17:11:44.583653","17:11:45.601959","-850"
"17:11:44.619512","17:11:45.601959","-940"
"17:11:44.655100","17:11:45.601959","-1020"
"17:11:44.690591","17:11:45.601959","-1090"
"17:11:44.726693","17:11:45.771505","-1150"
"17:11:44.763870","17:11:45.771505","-1180"
"17:11:44.800253","17:11:45.771505","-1190"
"17:11:44.835722","17:11:45.771505","-1180"
"17:11:44.872457","17:11:45.771505","-1180"
"17:11:44.907931","17:11:45.771505","-1180"
"17:11:44.943795","17:11:45.771505","-1180"
"17:11:44.980840","17:11:46.081182","-1180"
"17:11:45.021988","17:11:46.081182","-1180"
"17:11:45.058065","17:11:46.081182","-1180"
"17:11:45.093523","17:11:46.081182","-1180"
"17:11:45.129291","17:11:46.081182","-1180"
"17:11:45.166144","17:11:46.081182","-1180"
"17:11:45.201648","17:11:46.081182","-1180"
"17:11:45.237544","17:11:46.435236","-1180"
"17:11:45.288477","17:11:46.435236","-1180"
"17:11:45.323799","17:11:46.435236","-1180"
"17:11:45.360739","17:11:46.435236","-1180"
"17:11:45.404379","17:11:46.737942","-1180"
"17:11:45.448198","17:11:46.737942","-1180"
"17:11:45.484630","17:11:46.737942","-1180"
"17:11:45.520144","17:11:46.737942","-1180"
"17:11:45.555630","17:11:46.737942","-1180"
"17:11:45.591642","17:11:46.737942","-1180"
"17:11:45.627160","17:11:46.737942","-1180"
"17:11:45.662681","17:11:46.737942","-1180"
"17:11:45.698302","17:11:46.737942","-1180"
"17:11:45.735436","17:11:47.090011","-1180"
"17:11:45.770810","17:11:47.090011","-1180"
"17:11:45.806457","17:11:47.090011","-1180"
"17:11:45.842242","17:11:47.090011","-1180"
"17:11:45.878778","17:11:47.090011","-1180"
"17:11:45.914285","17:11:47.090011","-1180"
"17:11:45.950194","17:11:47.090011","-1180"
"17:11:45.986882","17:11:47.090011","-1180"
"17:11:46.022341","17:11:47.090011","-1170"
"17:11:46.058193","17:11:47.090011","-1150"
"17:11:46.101546","17:11:47.428108","-1120"
"17:11:46.137118","17:11:47.428108","-1080"
"17:11:46.172380","17:11:47.428108","-1040"
"17:11:46.208549","17:11:47.428108","-990"
"17:11:46.243976","17:11:47.428108","-930"
"17:11:46.280878","17:11:47.428108","-850"
"17:11:46.316459","17:11:47.428108","-780"
"17:11:46.351923","17:11:47.429105","-690"
"17:11:46.390554","17:11:47.787148","-590"
"17:11:46.426143","17:11:47.787148","-490"
"17:11:46.461865","17:11:47.788145","-380"
"17:11:46.498074","17:11:47.788145","-270"
"17:11:46.533471","17:11:47.788145","-170"
"17:11:46.569194","17:11:47.788145","-60"
"17:11:46.604578","17:11:47.788145","30"
"17:11:46.640264","17:11:47.788145","130"
"17:11:46.685329","17:11:47.788145","250"
"17:11:46.720785","17:11:48.028503","340"
"17:11:46.762230","17:11:48.028503","450"
"17:11:46.797900","17:11:48.028503","530"
"17:11:46.834278","17:11:48.028503","620"
"17:11:46.870937","17:11:48.029501","710"
"17:11:46.906556","17:11:48.029501","800"
"17:11:46.942116","17:11:48.029501","880"
"17:11:46.978109","17:11:48.029501","950"
"17:11:47.013591","17:11:48.029501","1020"
"17:11:47.049424","17:11:48.083356","1080"
"17:11:47.093787","17:11:48.083356","1160"
"17:11:47.130123","17:11:48.083356","1210"
"17:11:47.165956","17:11:48.083356","1260"
"17:11:47.201482","17:11:48.083356","1310"
"17:11:47.238215","17:11:48.083356","1350"
"17:11:47.273998","17:11:48.083356","1380"
"17:11:47.310013","17:11:48.083356","1390"
"17:11:47.345688","17:11:48.083356","1390"
"17:11:47.381928","17:11:48.083356","1390"
"17:11:47.417808","17:11:48.083356","1380"
"17:11:47.459444","17:11:48.083356","1390"
"17:11:47.500703","17:11:48.083356","1390"
"17:11:47.536328","17:11:48.083356","1390"
"17:11:47.571727","17:11:48.083356","1390"
"17:11:47.607483","17:11:48.083356","1390"
"17:11:47.643104","17:11:48.083356","1390"
"17:11:47.679845","17:11:48.083356","1390"
"17:11:47.715662","17:11:48.110284","1390"
"17:11:47.760618","17:11:52.114149","1390"
"17:11:47.798330","17:11:52.114149","1390"
"17:11:47.834573","17:11:52.114149","1390"
"17:11:47.870165","17:11:52.114149","1390"
"17:11:47.905872","17:11:52.114149","1390"
"17:11:47.941454","17:11:52.114149","1390"
"17:11:47.977124","17:11:52.114149","1390"
"17:11:48.012550","17:11:52.114149","1390"
"17:11:48.048639","17:11:52.114149","1390"
"17:11:48.084158","17:11:52.114149","1390"
"17:11:48.119850","17:11:52.114149","1390"
"17:11:48.157315","17:11:52.114149","1390"
"17:11:48.200970","17:11:52.114149","1390"
"17:11:48.236532","17:11:52.114149","1390"
"17:11:48.272454","17:11:52.114149","1390"
"17:11:48.308921","17:11:52.114149","1390"
"17:11:48.344530","17:11:52.114149","1390"
"17:11:48.387062","17:11:52.114149","1390"
"17:11:48.422643","17:11:52.132101","1390"
"17:11:48.458282","17:11:52.132101","1390"
"17:11:48.494763","17:11:52.132101","1390"
"17:11:48.530407","17:11:52.132101","1390"
"17:11:48.566188","17:11:52.132101","1380"
"17:11:48.602960","17:11:52.132101","1380"
"17:11:48.638674","17:11:52.132101","1370"
"17:11:48.674256","17:11:52.132101","1340"
"17:11:48.710038","17:11:52.132101","1290"
"17:11:48.745761","17:11:52.132101","1240"
"17:11:48.781700","17:11:52.132101","1160"
"17:11:48.817729","17:11:52.132101","1070"
"17:11:48.853281","17:11:52.132101","970"
"17:11:48.888866","17:11:52.132101","860"
"17:11:48.924756","17:11:52.132101","730"
"17:11:48.960841","17:11:52.132101","600"
"17:11:48.997429","17:11:52.132101","470"
"17:11:49.033321","17:11:52.132101","350"
"17:11:49.069545","17:11:52.132101","240"
"17:11:49.106384","17:11:52.132101","160"
"17:11:49.142017","17:11:52.133099","140"
"17:11:49.177847","17:11:52.133099","150"
"17:11:49.213497","17:11:52.133099","160"
"17:11:49.249414","17:11:52.133099","170"
"17:11:49.285000","17:11:52.133099","170"
"17:11:49.322429","17:11:52.133099","170"
"17:11:49.358235","17:11:52.133099","170"
"17:11:49.393794","17:11:52.133099","170"
"17:11:49.429875","17:11:52.133099","170"
"17:11:49.466208","17:11:52.133099","170"
"17:11:49.502758","17:11:52.133099","170"
"17:11:49.541172","17:11:52.133099","170"
"17:11:49.578205","17:11:52.133099","170"
"17:11:49.614921","17:11:52.133099","170"
"17:11:49.650411","17:11:52.133099","170"
"17:11:49.697583","17:11:52.133099","170"
"17:11:49.733358","17:11:52.143072","170"
"17:11:49.769126","17:11:52.143072","170"
"17:11:49.806268","17:11:52.143072","170"
"17:11:49.842161","17:11:52.143072","170"
"17:11:49.877857","17:11:52.143072","170"
"17:11:49.914486","17:11:52.143072","170"
"17:11:49.950568","17:11:52.143072","170"
"17:11:49.986748","17:11:52.143072","170"
"17:11:50.022323","17:11:52.143072","170"
"17:11:50.057980","17:11:52.143072","170"
"17:11:50.093533","17:11:52.143072","170"
"17:11:50.129201","17:11:52.143072","170"
"17:11:50.164713","17:11:52.144069","170"
"17:11:50.200631","17:11:52.144069","170"
"17:11:50.236303","17:11:52.144069","170"
"17:11:50.271801","17:11:52.144069","170"
"17:11:50.308468","17:11:52.144069","170"
"17:11:50.344475","17:11:52.206901","170"
"17:11:50.380553","17:11:52.206901","170"
"17:11:50.417771","17:11:52.206901","170"
"17:11:50.453724","17:11:52.206901","170"
"17:11:50.489969","17:11:52.206901","170"
"17:11:50.527536","17:11:52.207899","170"
"17:11:50.584750","17:11:52.207899","170"
"17:11:50.645840","17:11:52.207899","170"
"17:11:50.693963","17:11:52.207899","170"
"17:11:50.745465","17:11:52.207899","170"
"17:11:50.795444","17:11:52.207899","170"
"17:11:50.831712","17:11:52.207899","170"
"17:11:50.867739","17:11:52.207899","170"
"17:11:50.903279","17:11:52.207899","170"
"17:11:50.938847","17:11:52.207899","170"
"17:11:50.974755","17:11:52.207899","170"
"17:11:51.011242","17:11:52.207899","170"
"17:11:51.047465","17:11:52.207899","170"
"17:11:51.083474","17:11:52.215877","170"
"17:11:51.120866","17:11:52.239813","170"
"17:11:51.159927","17:11:52.239813","170"
"17:11:51.201865","17:11:52.239813","170"
"17:11:51.237715","17:11:52.239813","170"
"17:11:51.273511","17:11:52.239813","170"
"17:11:51.309073","17:11:52.239813","170"
"17:11:51.345163","17:11:52.239813","170"
"17:11:51.380904","17:11:52.239813","170"
"17:11:51.417766","17:11:52.239813","170"
"17:11:51.453428","17:11:52.239813","170"
"17:11:51.489029","17:11:52.239813","170"
"17:11:51.525835","17:11:52.239813","170"
"17:11:51.561472","17:11:52.239813","170"
"17:11:51.597592","17:11:52.239813","170"
"17:11:51.633177","17:11:52.239813","170"
"17:11:51.668843","17:11:52.239813","170"
"17:11:51.704463","17:11:52.239813","170"
"17:11:51.740227","17:11:52.239813","170"
"17:11:51.777939","17:11:52.263750","170"
"17:11:51.820803","17:11:52.335560","170"
"17:11:51.856485","17:11:52.336555","170"
"17:11:51.892723","17:11:52.336555","170"
"17:11:51.937231","17:11:52.336555","170"
"17:11:51.982344","17:11:52.503110","170"
"17:11:52.022521","17:11:52.503110","170"
"17:11:52.060875","17:11:52.503110","170"
"17:11:52.097312","17:11:52.503110","170"
"17:11:52.133427","17:11:52.546992","170"
"17:11:52.175714","17:11:52.599851","170"
"17:11:52.218957","17:11:52.661686","170"
"17:11:52.264050","17:11:52.716539","170"
"17:11:52.300091","17:11:52.716539","170"
"17:11:52.336553","17:11:52.762416","170"
"17:11:52.376180","17:11:52.762416","170"
"17:11:52.420944","17:11:52.876113","170"
"17:11:52.456544","17:11:52.876113","170"
"17:11:52.496520","17:11:52.945926","170"
"17:11:52.535800","17:11:52.945926","170"
"17:11:52.571747","17:11:53.007761","170"
"17:11:52.610765","17:11:53.007761","170"
"17:11:52.654121","17:11:53.055633","170"
"17:11:52.714393","17:11:53.106497","170"
"17:11:52.756593","17:11:53.158358","170"
"17:11:52.799867","17:11:53.219196","170"
"17:11:52.837537","17:11:53.264076","170"
"17:11:52.880563","17:11:53.326909","170"
"17:11:52.919484","17:11:53.371294","170"
"17:11:52.956002","17:11:53.371294","170"
"17:11:53.001156","17:11:53.444603","170"
"17:11:53.040088","17:11:53.491478","170"
"17:11:53.075758","17:11:53.491478","170"
"17:11:53.119663","17:11:53.537356","170"
"17:11:53.160841","17:11:53.606172","170"
"17:11:53.199642","17:11:53.669004","170"
"17:11:53.236640","17:11:53.669004","170"
"17:11:53.278948","17:11:53.733830","170"
"17:11:53.315068","17:11:53.777713","170"
"17:11:53.350546","17:11:53.777713","170"
"17:11:53.397811","17:11:53.823590","170"
"17:11:53.436189","17:11:53.823590","170"
"17:11:53.473747","17:11:53.976182","170"
"17:11:53.511997","17:11:53.976182","170"
"17:11:53.548660","17:11:53.976182","170"
"17:11:53.586681","17:11:53.976182","170"
"17:11:53.626501","17:11:54.068935","170"
"17:11:53.662434","17:11:54.144732","170"
"17:11:53.699395","17:11:54.144732","170"
"17:11:53.746704","17:11:54.144732","170"
"17:11:53.791769","17:11:54.305303","170"
"17:11:53.831632","17:11:54.394572","170"
"17:11:53.867457","17:11:54.394572","170"
"17:11:53.903398","17:11:54.394572","170"
"17:11:53.943922","17:11:54.454412","170"
"17:11:53.982341","17:11:54.455409","170"
"17:11:54.018553","17:11:54.455409","170"
"17:11:54.054363","17:11:54.498295","170"
"17:11:54.092202","17:11:54.498295","170"
"17:11:54.139215","17:11:54.561126","170"
"17:11:54.182982","17:11:54.620967","170"
"17:11:54.226777","17:11:54.620967","170"
"17:11:54.267983","17:11:54.736657","170"
"17:11:54.307067","17:11:54.737655","170"
"17:11:54.344215","17:11:54.737655","170"
"17:11:54.382828","17:11:54.799490","170"
"17:11:54.421776","17:11:54.852853","170"
"17:11:54.458946","17:11:54.852853","170"
"17:11:54.497566","17:11:54.953092","170"
"17:11:54.536799","17:11:55.004954","170"
"17:11:54.572933","17:11:55.004954","170"
"17:11:54.612348","17:11:55.004954","170"
"17:11:54.652289","17:11:55.137106","170"
"17:11:54.687899","17:11:55.137106","170"
"17:11:54.723673","17:11:55.137106","170"
"17:11:54.766223","17:11:55.215403","170"
"17:11:54.802239","17:11:55.260283","170"
"17:11:54.839815","17:11:55.260283","170"
"17:11:54.876506","17:11:55.307158","170"
"17:11:54.914298","17:11:55.307158","170"
"17:11:54.956511","17:11:55.485681","170"
"17:11:54.992911","17:11:55.485681","170"
"17:11:55.029056","17:11:55.485681","170"
"17:11:55.070641","17:11:55.530561","170"
"17:11:55.106843","17:11:55.530561","170"
"17:11:55.146091","17:11:55.611345","170"
"17:11:55.184101","17:11:55.657222","170"
"17:11:55.219561","17:11:55.657222","170"
"17:11:55.255237","17:11:55.657222","170"
"17:11:55.296846","17:11:55.731025","170"
"17:11:55.335437","17:11:55.818790","170"
"17:11:55.377957","17:11:55.871649","170"
"17:11:55.413425","17:11:55.871649","170"
"17:11:55.453378","17:11:55.871649","170"
"17:11:55.489684","17:11:55.930492","170"
"17:11:55.532578","17:11:55.997313","170"
"17:11:55.572665","17:11:56.063642","170"
"17:11:55.608157","17:11:56.063642","170"
"17:11:55.651771","17:11:56.063642","170"
"17:11:55.702721","17:11:56.235183","170"
"17:11:55.738682","17:11:56.235183","170"
"17:11:55.779099","17:11:56.324943","170"
"17:11:55.825776","17:11:56.324943","170"
"17:11:55.861004","17:11:56.324943","170"
"17:11:55.901385","17:11:56.324943","170"
"17:11:55.941041","17:11:56.378800","170"
"17:11:55.976631","17:11:56.378800","170"
"17:11:56.012052","17:11:56.424677","170"
"17:11:56.050341","17:11:56.471551","170"
"17:11:56.087272","17:11:56.471551","170"
"17:11:56.124342","17:11:56.517429","170"
"17:11:56.161143","17:11:56.560818","170"
"17:11:56.198310","17:11:56.608690","170"
"17:11:56.235097","17:11:56.658557","170"
"17:11:56.272540","17:11:56.658557","170"
"17:11:56.309473","17:11:56.703942","170"
"17:11:56.348015","17:11:56.747824","170"
"17:11:56.384751","17:11:56.795203","170"
"17:11:56.420801","17:11:56.839086","170"
"17:11:56.459582","17:11:56.885467","170"
"17:11:56.496111","17:11:56.885467","170"
"17:11:56.533689","17:11:56.929349","170"
"17:11:56.571323","17:11:56.972739","170"
"17:11:56.607636","17:11:57.017619","170"
"17:11:56.644907","17:11:57.062499","170"
"17:11:56.681734","17:11:57.062499","170"
"17:11:56.718538","17:11:57.106382","170"
"17:11:56.757250","17:11:57.150264","170"
"17:11:56.794071","17:11:57.197139","170"
"17:11:56.830698","17:11:57.247005","170"
"17:11:56.868751","17:11:57.295875","170"
"17:11:56.906163","17:11:57.295875","170"
"17:11:56.943388","17:11:57.342750","170"
"17:11:56.980217","17:11:57.386633","170"
"17:11:57.016584","17:11:57.432510","170"
"17:11:57.054952","17:11:57.480382","170"
"17:11:57.091666","17:11:57.525262","170"
"17:11:57.127834","17:11:57.525262","170"
"17:11:57.165855","17:11:57.584104","170"
"17:11:57.217210","17:11:57.630979","170"
"17:11:57.258240","17:11:57.678851","170"
"17:11:57.301338","17:11:57.746670","170"
"17:11:57.337895","17:11:57.798531","170"
"17:11:57.373489","17:11:57.798531","170"
"17:11:57.422666","17:11:57.847401","170"
"17:11:57.467837","17:11:57.899262","170"
"17:11:57.510676","17:11:57.963092","170"
"17:11:57.547207","17:11:58.016948","170"
"17:11:57.582751","17:11:58.016948","170"
"17:11:57.627486","17:11:58.088756","170"
"17:11:57.664188","17:11:58.143609","170"
"17:11:57.699688","17:11:58.143609","170"
"17:11:57.736932","17:11:58.143609","170"
"17:11:57.781973","17:11:58.203449","170"
"17:11:57.823172","17:11:58.258303","170"
"17:11:57.865675","17:11:58.258303","170"
"17:11:57.907993","17:11:58.309167","170"
"17:11:57.944317","17:11:58.358036","170"
"17:11:57.987708","17:11:58.418380","170"
"17:11:58.029011","17:11:58.478723","170"
"17:11:58.065440","17:11:58.532580","170"
"17:11:58.101588","17:11:58.533577","170"
"17:11:58.141878","17:11:58.533577","170"
"17:11:58.178515","17:11:58.652260","170"
"17:11:58.214443","17:11:58.652260","170"
"17:11:58.253302","17:11:58.703124","170"
"17:11:58.289609","17:11:58.703124","170"
"17:11:58.331783","17:11:58.836766","170"
"17:11:58.370797","17:11:58.928521","170"
"17:11:58.418015","17:11:58.928521","170"
"17:11:58.454511","17:11:58.928521","170"
"17:11:58.492089","17:11:58.928521","170"
"17:11:58.532903","17:11:58.986367","170"
"17:11:58.570355","17:11:58.986367","170"
"17:11:58.607601","17:11:59.030249","170"
"17:11:58.646673","17:11:59.078122","170"
"17:11:58.699763","17:11:59.122005","170"
"17:11:58.742044","17:11:59.182842","170"
"17:11:58.779330","17:11:59.225727","170"
"17:11:58.814953","17:11:59.225727","170"
"17:11:58.858957","17:11:59.324464","170"
"17:11:58.895471","17:11:59.404754","170"
"17:11:58.930926","17:11:59.404754","170"
"17:11:58.968346","17:11:59.404754","170"
"17:11:59.006442","17:11:59.456616","170"
"17:11:59.051631","17:11:59.456616","170"
"17:11:59.092778","17:11:59.502493","170"
"17:11:59.134599","17:11:59.591256","170"
"17:11:59.173642","17:11:59.679021","170"
"17:11:59.210302","17:11:59.679021","170"
"17:11:59.249478","17:11:59.679021","170"
"17:11:59.287968","17:11:59.744846","170"
"17:11:59.324160","17:11:59.744846","170"
"17:11:59.364896","17:11:59.792718","170"
"17:11:59.401801","17:11:59.792718","170"
"17:11:59.438339","17:11:59.840590","170"
"17:11:59.481422","17:11:59.890961","170"
"17:11:59.520902","17:11:59.958780","170"
"17:11:59.562545","17:12:00.034083","170"
"17:11:59.598641","17:12:00.177206","170"
"17:11:59.634722","17:12:00.177206","170"
"17:11:59.672819","17:12:00.177206","170"
"17:11:59.708668","17:12:00.622521","170"
"17:11:59.739250","17:12:00.672388","170"
"17:11:59.773789","17:12:00.672388","170"
"17:11:59.803076","17:12:00.672388","170"
"17:11:59.832569","17:12:00.672388","170"
"17:11:59.866926","17:12:00.672388","170"
"17:11:59.896228","17:12:00.672388","170"
"17:11:59.926518","17:12:00.672388","170"
"17:11:59.966000","17:12:00.672388","170"
"17:11:59.995829","17:12:00.672388","170"
"17:12:00.024913","17:12:00.672388","170"
"17:12:00.060097","17:12:00.672388","170"
"17:12:00.091281","17:12:00.672388","170"
"17:12:00.121260","17:12:00.672388","170"
"17:12:00.150499","17:12:00.672388","170"
"17:12:00.190968","17:12:00.672388","170"
"17:12:00.220303","17:12:00.672388","170"
"17:12:00.256070","17:12:00.672388","170"
"17:12:00.315416","17:12:00.764143","170"
"17:12:00.385376","17:12:00.845924","170"
"17:12:00.454114","17:12:00.896788","170"
"17:12:00.526025","17:12:00.959620","170"
"17:12:00.589912","17:12:01.032426","170"
"17:12:00.656753","17:12:01.081295","170"
"17:12:00.719984","17:12:01.148622","170"
"17:12:00.783979","17:12:01.204472","170"
"17:12:00.848637","17:12:01.280270","170"
"17:12:00.946239","17:12:01.412915","170"
"17:12:01.015583","17:12:01.500680","170"
"17:12:01.082421","17:12:01.545560","170"
"17:12:01.146161","17:12:01.592939","170"
"17:12:01.208583","17:12:01.592939","170"
"17:12:01.258073","17:12:01.639814","170"
"17:12:01.315724","17:12:01.746036","170"
"17:12:01.364243","17:12:01.746036","170"
"17:12:01.412220","17:12:01.848268","170"
"17:12:01.464457","17:12:01.848268","170"
"17:12:01.523032","17:12:01.957480","170"
"17:12:01.579243","17:12:01.958478","170"
"17:12:01.633064","17:12:02.065697","170"
"17:12:01.689291","17:12:02.111574","170"
"17:12:01.745691","17:12:02.158449","170"
"17:12:01.795011","17:12:02.202331","170"
"17:12:01.847781","17:12:02.250204","170"
"17:12:01.912771","17:12:02.315030","170"
"17:12:01.996670","17:12:02.420748","170"
"17:12:02.093867","17:12:02.499537","170"
"17:12:02.145774","17:12:02.544417","170"
"17:12:02.196234","17:12:02.603260","170"
"17:12:02.244250","17:12:02.652129","170"
"17:12:02.313795","17:12:02.704988","170"
"17:12:02.364651","17:12:02.853591","170"
"17:12:02.418808","17:12:02.853591","170"
"17:12:02.471965","17:12:02.953324","170"
"17:12:02.547233","17:12:02.999202","170"
"17:12:02.608873","17:12:03.062034","170"
"17:12:02.666302","17:12:03.119879","170"
"17:12:02.726107","17:12:03.119879","170"
"17:12:02.775426","17:12:03.241555","170"
"17:12:02.888022","17:12:03.287431","170"
"17:12:02.984150","17:12:03.398135","170"
"17:12:03.060918","17:12:03.497375","170"
"17:12:03.120381","17:12:03.547746","170"
"17:12:03.170601","17:12:03.608583","170"
"17:12:03.215592","17:12:03.655458","170"
"17:12:03.252332","17:12:03.655458","170"
"17:12:03.293285","17:12:03.702333","170"
"17:12:03.333979","17:12:03.787106","170"
"17:12:03.369765","17:12:03.833981","170"
"17:12:03.406065","17:12:03.833981","170"
"17:12:03.448143","17:12:03.892824","170"
"17:12:03.490769","17:12:03.956653","170"
"17:12:03.529028","17:12:04.011507","170"
"17:12:03.566389","17:12:04.011507","170"
"17:12:03.606512","17:12:04.011507","170"
"17:12:03.647850","17:12:04.062371","170"
"17:12:03.690861","17:12:04.625372","170"
"17:12:03.734433","17:12:04.685211","170"
"17:12:03.763590","17:12:04.685211","170"
"17:12:03.793301","17:12:04.685211","170"
"17:12:03.822281","17:12:04.685211","170"
"17:12:03.852631","17:12:04.685211","170"
"17:12:03.887004","17:12:04.685211","170"
"17:12:03.915995","17:12:04.685211","170"
"17:12:03.945599","17:12:04.685211","170"
"17:12:03.974889","17:12:04.685211","170"
"17:12:04.004436","17:12:04.685211","170"
"17:12:04.033810","17:12:04.685211","170"
"17:12:04.063351","17:12:04.685211","170"
"17:12:04.092934","17:12:04.686208","170"
"17:12:04.131321","17:12:04.686208","170"
"17:12:04.169773","17:12:04.686208","170"
"17:12:04.198956","17:12:04.686208","170"
"17:12:04.228587","17:12:04.686208","170"
"17:12:04.270920","17:12:04.710144","170"
"17:12:04.315631","17:12:04.710144","170"
"17:12:04.352421","17:12:04.857750","170"
"17:12:04.392864","17:12:04.857750","170"
